title,title_furigana,title_en
木偶 BLOCK HEAD,でく ぶろっくへっど,Deku BLOCK HEAD
てけてけマイハート,Teketeke My heart,
凸凹アニメーション,でこぼこあにめーしょん,Dekoboko animation
デザイナー,Designer,
デザインノイロハ,How to design?,
デザート,Dessert,
デザートイーグル,Desert Eagle,
砂の薔薇(デザートローズ),でざーとろーず,Desert Rose
デザートローズ(鷹見隼人版),Desert Rose (Hayato Takami version),
デジコン,Dezi con,
DIGITALIAN,でじたりあん,DIGITALIAN
手品先輩,てじなせんぱい,Tejina-senpai
デジモンアドベンチャー Vテイマー01,でじもんあどべんちゃー ぶいていまー ぜろわん,Digimon adventure V Tamer 01
デジモンクロスウォーズ,DIGIMON XROS WARS,
デジモンネクスト,Digimon Next,
デジモンユニバース アプリモンスターズ,DIGIMON UNIVERSE APPLI MONSTERS,
デジモンユニバース アプリモンスターズ アプモン学園,でじもんゆにばーす あぷりもんすたーず あぷもんがくえん,DIGIMON UNIVERSE APPLI MONSTERS APUMON GAKUEN
デジャヴ,Dejavu,
DEATH SWEEPER(デス・スウィーパー),ですすうぃーぱー,DEATH SWEEPER
テスタロト,Testarotho,
デスちち,Death chichi,
死.TV,ですどっとてぃーびー,Death.TV
DEATHTOPIA(デストピア),ですとぴあ,DEATHTOPIA
デストロ246,ですとろ246,Destro 246
デストロイ アンド レボリューション,Destroy and Revolution,
DEATH NOTE (デスノート),ですのーと,Deathnote
DEATH NOTE (デスノート) -HOW TO READ-,ですのーとはうとうりいど,Death Note How to read
デスパイ,Desupai,
デスハンター,Death hunter,
デスペナ,Desupena,
DESPERADO(デスペラード),ですぺらーど,DESPERADO
テセウスの船,てせうすのふね,Ship Of Theseus
デゾルドル,DESORDRE,
でたとこプリンセス,DETATOKO PRINCESS,
出たな!ツインビー,でたなついんびー,DETANATWINBEE
鉄壱智,てついち,Tetsuichi
でっかいんちょ,Dekkaincho,
手塚治虫 マリン・エクスプレス,てづかおさむまりんえくすぷれす,Tezuka Osamu Marine Express
哲学さんと詭弁くん,てつがくさんときべんくん,Tetsugakusan to kibenkun
鉄楽レトラ,てつがくれとら,Tetsugaku retora
鉄火の巻平,てっかのまきへい,Tekka No Makihei
鉄仮面のイブキさん,てつかめんのいぶきさん,Tetsukamen no Ibuki-san
鐵血のアマリリス,てっけつのあまりりす,The Amaryllis of Bloody Ferrum
鉄拳児耕助,てっけんじこうすけ,Iron fist boy Kousuke
鉄拳チンミ,てっけんちんみ,Tetu ken Tinmi
鉄拳チンミLegends,てっけんちんみれじぇんず,Tekken Chinmi Legends
鉄工所のヒカリ,てっこうじょのひかり,Tekkoujo no Hikari
鉄甲神剣ゴウジン,てっこうしんけんごうじん,GOUJIN
鉄鋼闘機ガイラ,てっこうとうきがいら,Tekko Toki Gaira
鉄娘な3姉妹,てつこなさんしまい,Tetsuko na san shimai
鉄子の旅,てつこのたび,Tetsuko no tabi
鉄コン筋クリート,てっこんきんくりーと,Black And White (Tekkon Kinkreet)
鉄魂!! ZOIDS核闘技,てっこんぞいどかくとうぎ,Tekkon ZOIDS Kakutougi
鉄人28号 〜鉄人奪還作戦〜 (さとうふみや版),てつじん28ごう てつじんだっかんさくせん さとうふみやばん,Tetsujin 28-gou Tetsujin Recapture Operation
鉄人ガンマ,てつじんがんま,Ganma The Iron Man
鉄人28号,てつじんにじゅうはちごう,Tetsujin 28-gou
鉄人28号 〜皇帝の紋章〜 (長谷川裕一版),てつじんにじゅうはちごうこうていのもんしょうはせがわゆういちばん,Tetsujin 28-gou Emperor's crest
鉄戦士ムサシ,てつせんしむさし,Ironwarior Musashi
鉄鼠の檻,てっそのおり,Tesso no ori
デッド・オア・ストライク,Dead or Strike,
Dead or LIVE!,でっどおあらいぶ,Dead or live!
デッドコピー,Dead copy,
デッド・ソウル・リボルバー,Deadsoulrevolbar,
DEAD Tube,でっどちゅーぶ,DEAD Tube
デッドデッドデーモンズデデデデデストラクション,Dead dead daemons de de de de destruction,
DEADMAN,でっどまん,DEADMAN
デッドマン・ワンダーランド,DEADMAN WONDERLAND,
手つなぎ鬼,てつなぎおに,Tetsunagi Oni
鉄鍋のジャン!,てつなべのじゃん,Iron Wok Jan!
鉄鍋のジャン!R 頂上決戦,てつなべのじゃん りたーん ちょうじょうけっせん,IRON WOK JAN! R THE SUMMIT OPERATIONS
鉄の王,てつのおう,Tetsu no ou
鉄のサムソン,てつのさむそん,Tetsu no Samson
鉄の旋律,てつのせんりつ,Tetsunosenritsu Melody of Iron
鉄のドンキホーテ,てつのどんきほーて,Iron Don Quixote
鉄のほそ道,てつのほそみち,Tetsu No Hosomichi
鉄の道,てつのみち,Iron Road
鉄牌のジャン!,てつはいのじゃん,Tetsuhai no Jan
てっぱん!,Teppann,
鉄板少女アカネ!!,てっぱんしょうじょあかね,Teppan shoujo Akane!!
鉄風,てっぷう,TEPPUU
てっぺん,TEPPEN,
鉄民,てつみん,TETSUMIN
鉄面クロス,てつめんくろす,Tetsumen Cross
鉄面探偵ゲン,てつめんたんていげん,Tetsumentantei Gen
哲也-雀聖と呼ばれた男,てつや じゃんせいとよばれたおとこ,Tetsuya-The man who was called Jansei
鉄腕アダム,てつわんあだむ,Tetsuwan Adam
鉄腕アトム,てつわんあとむ,Astro Boy (Tetsuwan Atomu)
鉄腕ガール,てつわんがある,Girl Professional Baseball Foundation
鉄腕バーディー,てつわんばーでぃー,Birdy The Mighty
鉄腕バーディーEVOLUTION,てつわんばーでぃーえぼりゅーしょん,Birdy The Mighty Evolution
鉄腕バーディー(オリジナル版),てつわんばーでぃーおりじなるばん,Birdy The Mighty(original)
鉄腕ブレイク,てつわんぶれいく,Tetsuwan Break
デート・ア・ストライク,DATE A STRIKE,
デート・ア・パーティー,DATE A PARTY,
デート・ア・ライブ(犬威赤彦版),DATE A LIVE Inui Sekihiko,
デート・ア・ライブ(ringo版),DATE A LIVE ringo,
てとくち,Tetokuchi,
手と手を合わせて,てとてをあわせて,Te to te o awasete
デトロイト・メタル・シティ,DETROIT METAL CITY,
出直しといで!,でなおしといで,Denaoshitoide
テニスの王子様,てにすのおうじさま,The Prince of Tennis
テニスボーイ,Tennis boy,
てのひらにアイを!,Tenohira Ni Ai O,
てのひらの熱を,てのひらのねつを,Tenohira No Netsu O
手のりおかん,てのりおかん,Tenori Okan
デビデビ,Devidevi,
デビューマン,Debut Men,
デビリーマン,Devilyman,
デビル17,でびる17,Devil 17
デビルエクスタシー,Devil ecstasy,
デビルキング,Devil King,
デビルサバイバー,Devil survivor,
デビルサマナー 葛葉ライドウ対コドクノマレビト,でびるさまなー くずはらいどうたいこどくのまれびと,Devil summoner Kuzuha raidou vs Kodokunomarebito
DEVIL SMILE(デビルスマイル),でびるすまいる,Devil Smile Aki Niina
デビル・フットボール・キングダム,Devil football kingdom,
デビルマン,Devilman,
デビルマンG,でびるまんぐりもわーる,DEVILMAN GRIMOIRE
デビルマンサーガ,Devilman saga,
デビルマン対ゲッターロボ,でびるまんたいげったーろぼ,Devilman VS GetterRobot
デビルマン対闇の帝王,でびるまんたいやみのていおう,DEVILMAN vs HADES
デビルマン(蛭田充版),Devilman (Hiruta Mitsuru),
デビルマンレディー,Devilman Lady,
デビル メイ クライ,Devil May Cry,
てぶくろてっちゃん,Tebukuro Tecchan,
でぶせん,Debusen,
デブになってしまった男の話,でぶになってしまったおとこのはなし,Debu ni Natte Shimatta Otoko no Hanashi
でぶぼの,Debubono,
Developers 機動戦士ガンダム Before One Year War,でべろっぱーずきどうせんしがんだむびふぉーわんいやーうぉー,Developers Kidousenshi Gundam Before One Year War
亜人ちゃんは語りたい,でみちゃんはかたりたい,DEMIcyan ha kataritai
デモクラティア,Democratia,
デーモン聖典(サクリード),でーもんさくりーど,Demon Sacred
デモンズプラン,Demons Plan,
DEMON TUNE -デーモンチューン-,でーもんちゅーん,Demon Tune
DUEL!,でゅえる,DUEL
デュエル・ジャック!!,Duel Jack,
デュエルヒーローDASH,でゅえるひーろーだっしゅ,Duel hero DASH
デュエルファイター刃,でゅえるふぁいたーじん,Duel fighter Jin
デュエルマスターズ(デュエルマスターズFE/デュエルマスターズSX),Duel Masters,
デュエル・ マスターズSAGA,でゅえるますたーずさーが,Duel Mastars SAGA
デュエル・マスターズ 覇王伝ガチ!!,でゅえる ますたーず はおうでん がち,Duel Masters: Haouden Gachi
デュエルマスターズビクトリー(デュエル・マスターズVS),Duel Masters Victory,
D・Mファイター焔,でゅえるますたーずふぁいたー ほのお,DM FIGHTERS HONOO
DUEL MASTERS REV.(デュエル・マスターズ・レボリューション),でゅえる ますたーず れぼりゅーしょん,DUEL MASTERS REV.
デュラララ!!,Dhurarara!!,
デュラララ!! 黄巾賊編,でゅららら こうきんぞくへん,Durarara!! Koukinzoku hen
デュラララ!! 罪歌編,でゅららら さいかへん,Durarara!! Saika hen
デュラララ!! 3way standoff -alley-,でゅららら すりーうぇいすたんどおふ あれい,Durarara!! 3way standoff -alley-
デュラララ!! RE;ダラーズ編,でゅららら りだらーずへん,Durarara!! Re;Dollars hen
デュラララ!! Relay,でゅらららりれー,Durarara!! Relay
デラシネマ,Dera Cinema,
寺島さんは悟っている,てらしまさんはさとっている,Terashima-san ha satotteiru
テラーナイト,Terror Night,
テラフォポリス ばっかも〜ん! 出る杭課24時,てらふぉぽりすばっかもん でるくいかにじゅうよじ,TERRAFO POLICE Bakkamon! Derukuika 24ji
テラフォーマーズ,Terra formars,
テラフォーマーズ外伝 鬼塚慶次,てらふぉーまーずがいでん おにづかけいじ,TERRA FORMARS gaiden Onizuka Keiji
テラフォーマーズ外伝 アシモフ,てらふぉーまーずがいでんがいでん あしもふ,Terra Formars Gaiden Asimov
テラフォーマーズ外伝 RAIN HARD,てらふぉーまーずがいでん れいんはーど,TERRA FORMARS Gaiden Rain Hard
テラフォーマーズ妄想訓練記 教えて!ミッシェル教官,てらふぉーまーずもうそうくんれんき おしえてみっしぇるきょうかん,Terra Formars Mousou Kunrenki Oshiete Michelle Kyoukan
地球へ…,てらへ,TOWARD THE TERRA
てらほくん,Terahokun,
テラモリ,Teramori,
でり研,でりけん,Deli ken
デリシャス!,Delicious!,
DELETE〈デリート〉,でりーと,DELETE
デリバリー,Delivery,
デリバリーシンデレラ,Delivery Cinderella,
照子ちゃんは恥ずかしがり屋,てるこちゃんははずかしがりや,Teruko-chan wa hazukashigariya
てるてる天神通り,てるてるてんじんどおり,Teru Teru Tenjin street
出るトコ出ましょ!,でるとこでましょ,Deru toko demasho!
デルトラクエスト,DELTORA QUEST,
テルマエ・ロマエ,THERMAE ROMAE,
テルミ×テルミ×テルミ,てるみてるみてるみ,TEL ME TELUMI TELL ME
てるみな,Termina (Terumina),
テレパシー少女 蘭,てれぱしーしょうじょらん,Telepathy girl RAN
てれびさん,TVsan,
TVジャッカー,てれびじゃっかー,TV Jacker
テレビ天使,てれびてんし,Television tenshi
舞姫(テレプシコーラ),てれぷしこーら,Maihime(Terepsikola)
