title,title_furigana,title_en
月光クロイツ,げっこうくろいつ,Gekkou Kreuz
月光ゲーム,げっこうげーむ,Gekkou game
月光条例,げっこうじょうれい,Moonlight Act (Gekko Jorei)
月光のカルネヴァーレ,げっこうのかるねばーれ,CARNEVALE DELLA LUCE DELLA LUNA
月光のディアナ,げっこうのでぃあな,Gekkou no Diana
結婚しようよ (星里もちる),けっこんしようよ ほしさともちる,Kekkon siyouyo (Hoshisato Mochiru)
結婚しようよ (水上航),けっこんしようよ みずかみわたる,Kekkon siyouyo (Mizukami Wataru)
結婚指輪物語,けっこんゆびわものがたり,Tales of Wedding Rings
決死戦7人ライダー,けっしせんしちにんらいだー,Kesshisen 7 Riders
血笑鴉,けっしょうがらす,Kesshogarasu
月世界紳士,げつせかいしんし,Getsusekaishinshi
決戦!ウルトラ兄弟,けっせんうるとらきょうだい,Kessen Ultra Kyoudai
血戦の九遠,けっせんのくおん,Kessen no kuon
ゲッターロボ,Getta Robot,
ゲッターロボアーク,Getta Robot Ark,
ゲッターロボ がんばれ! ムサシ!!,Getter Robot Ganbare Musashi,
ゲッターロボ號,げったーろぼごう,GETTER ROBO-GO
ゲッターロボG,げったーろぼじー,Getter Robo G
ゲッターロボDEVOLUTION 〜宇宙最後の3分間〜,げったーろぼでぼりゅーしょん うちゅうさいごのさんぷんかん,Getter Robot DEVOLUTION
ゲッターロボ牌,げったーろぼはい,Getter robot high
ゲッターロボ飛焔 〜THE EARTH SUICIDE〜,げったーろぼひえんざあーすすーさいど,Getter Robo Hien The Earth Suicide
ゲッチューまごころ便,げっちゅーまごころびん,Get you Magokoro Delivery
ケッチン,Kecchin,
決闘裁判,けっとうさいばん,JUDICIAL DUEL
GET THE GOAL!! 4V4嵐,げっとざごーる ふぉーぶいふぉーあらし,GET THE GOAL: 4V4 ARASHI
GetBackers 奪還屋 (ゲットバッカーズ 奪還屋),げっとばっかーずだっかんや,Get Backers
GET!フジ丸,げっと ふじまる,GET! Fujimaru
潔癖少年 完全装備,けっぺきしょうねん かんぜんそうび,Kepekishounen Kanzensoubi
潔癖男子!青山くん,けっぺきだんしあおやまくん,Keppeki Danshi Aoyama Kun
月面兎兵器ミーナ,げつめんとへいきみーな,Getsumen To Heiki Mina
月曜日の空飛ぶオレンジ。,げつようびのそらとぶおれんじ,Monday Flying Orange
月曜日の友達,げつようびのともだち,Getuyoubi No tomodachi
月曜日は2限から,げつようびはにげんから,Getsuyoubi ha nigenkara
外天の夏,げてんのなつ,Geten No Natsu
外天楼,げてんろう,Getenrou
外道の歌,げどうのうた,Gedou No Uta
外道坊,げどうぼう,GEDOUBOU
ゲートキーパーズ,GATE KEEPERS,
解毒坊,げどくぼう,Gedoku Bou
ゲート 自衛隊 彼の地にて、斯く戦えり,げーと じえいたいかのちでかくたたかえろ,GATE
GATE7,げーとせぶん,GATE7
GATE RUNNER,げーとらんなー,GATE RUNNER
ゲニウス・ロキ,Genius loci,
ケネディ,Kenedy,
ケネディ騎士団,けねでぃないつ,KENNEDY KIGHTS
Kの告白,けーのこくはく,Confession of K
