title,title_furigana,title_en
チム・チム・チェリー!,Timu Timu cherry,
血潜り林檎と金魚鉢男,ちもぐりりんごときんぎょはちおとこ,Chimoguriringo to kingyohachiotoko
チャイナガール,China Girl,
チャイム,Chime,
CHIMES,ちゃいむず,CHIMES
チャイルド,Child,
小類人〈ちゃいるど〉 (萩野真版),ちゃいるど おぎのまことばん,Child
チャイルド★プラネット,ちゃいるどぷらねっと,Child planet
CHILDRAGON (チャイルドラゴン),ちゃいるどらごん,CHILDRAGON
ちゃお!ユキとケイ,Chao YukitoKei,
チャゲチャ,CHAGECHA,
チャージマン研!(テレビランド版),ちゃーじまんけん てれびらんどばん,Chargeman Ken! TV land ver
チャージマン研!(冒険王版),ちゃーじまんけん ぼうけんおうばん,Chargeman Ken! Boukenou ver
チャッピーとゆかいな下僕ども,ちゃっぴーとゆかいなげぼくども,Chappy and his funny servants
茶柱倶楽部,ちゃばしらくらぶ,Cyabashira Kurabu
チャモチャモ★ぷりてぃ♪,ちゃもちゃも ぷりてぃ,Chamochamo Purithi
チャラ!,CHARA!,
チャレンジャー,Challenger,
チャンス,Chance,
チャンネルはそのまま!,Channel wa sonomama!,
チャンバラ 一撃小僧隼十,ちゃんばら いちげきこぞうはやと,Chanbara Ichigeki kozou Hayato
チャンピオン太,ちゃんぴおんふとし,CHAMPION FUTOSHI
チャンプ,Champ,
中央モノローグ線,ちゅうおうものろーぐせん,Chuo Monologue Sen
中華一番! / 真・中華一番!,ちゅうかいちばん,Chuka Ichiban
中華一番! 極,ちゅうかいちばん きわみ,Chukaichiban kiwami
中学性日記,ちゅうがくせいにっき,Chugakusei nikki
中学聖日記,ちゅうがくせいにっきかわかみじゅんこばん,Cyuugakusei Nikki
中間管理職刑事,ちゅうかんかんりしょくでか,He is a middle class detective.
中間管理録トネガワ,ちゅうかんかんりろくとねがわ,Chuukan kanriroku Tonegawa
忠牛ばっふぁ郎,ちゅうぎゅうばっふぁろう,Buffalo The faithful cow
宙犬トッピ,ちゅうけんとっぴ,SPACE DOG TOPPI
中国の歴史 (中央公論社版),ちゅうごくのれきし ちゅうおうこうろんしゃばん,The chinese history : Tyuokoronsya
中国嫁日記,ちゅうごくよめにっき,Chuugoku Yome Nikki
中春こまわり君,ちゅうしゅんこまわりくん,Chuushun Komawari-kun
中退アフロ田中,ちゅうたいあふろたなか,Chuutai afro Tanaka
チュウチュウカナッコ(ヒネヤ2の8),Chuchukanakko,
ちゅうちゅうパトロール,Chu Chu Patrol,
厨二くんを誰か止めて!,ちゅうにくんをだれかとめて,Chuuni Kuno Dareka Tomete
中2限定!?ガールズトーク,ちゅうにげんていがーるずとーく,Chu 2 only!? Girl's talk. (Chuuni gentei!? girl's talk)
中2の男子と第6感,ちゅうにだんしとだいろっかん,Chuni no danshi to dairokkan
中年スーパーマン左江内氏,ちゅうねんすーぱーまんさえないし,Mr.SAENAI The Middle-Age Super Man
酎ハイれもん,ちゅうはいれもん,Chu-hi lemon
ChuしてBOMB!,ちゅーしてぼん,Chu shite bomb!
ちゅーぶら!!,CHU-BRA!!,
ちょいあ!,Choir!,
ちょい能力少女あゆむ,ちょいのうりょくしょうじょあゆむ,Choi nouryoku shoujo Ayumu
超兄貴,ちょうあにき,Super Big Brother
懲役339年,ちょうえき339ねん,Choueki 339 nen
超格闘伝説 あした輝け!,ちょうかくとうでんせつ あしたかがやけ,Chou kakutou densetsu Ashita kagayake
長歌行,ちょうかこう,Choukakou
超ガッコウ伝 ガット!!,ちょうがっこうでんがっと,Chougakkouden Gatto!!
超・学校法人スタア學園,ちょうがっこうほうじんすたあがくえん,Super educational foundation star school
超可動ガール1/6,ちょうかどうがーるろくぶんのいち,Choukadou girl 1/6
超機人龍虎王伝奇,ちょうきじんりゅうこおうでんき,Tyoukijin ryuukooudenki
超機動員ヴァンダー,ちょうきどういんばんだー,Chou kidouin Vander
超機動暴発蹴球野郎 リベロの武田,ちょうきどうぼうはつしゅうきゅうやろうりべろのたけだ,Libero no Takeda
超級!機動武闘伝Gガンダム,ちょうきゅうきどうぶとうでんじーがんだむ,Cyookyuu! Mobile Fighter G Gundam
超級龍虎娘,ちょうきゅうりゅうこむすめ,Ultra dragon &amp; tiger girls (Choukyuu ryuuko musume)
超空の艦隊,ちょうくうのかんたい,THE NEW GROUND FREET
超くせになりそう,ちょうくせになりそう,Chou Kuse Ni Narisou
超劇画 聖徳太子,ちょうげきが しょうとくたいし,Cho gekiga Shotoku taishi
超合金トビタケーハチ,ちょうごうきんとびたけーはち,Chougoukin Kehachi Tobita
超香少年サトル,ちょうこうしょうねんさとる,Chokou shonen Satoru
澄江堂主人,ちょうこうどうしゅじん,Choukoudou Shujin
超時空戦艦まほろば,ちょうじくうせんかんまほろば,Super Dhimenjion Batlee Ship Mahoroba
超時空要塞マクロスⅡ,ちょうじくうようさいまくろす2,Super Dimension Fortress Macross 2
超時空要塞マクロス THE FIRST,ちょうじくうようさい まくろす ざ ふぁーすと,Super Dimension Fortress Macross THE FIRST
超次元ゲイム ネプテューヌ 〜めがみつうしん〜,ちょうじげんげいむ ねぷちゅーぬ めがみつうしん,Hyperdimension Neptunia Megami tsuushin
超次元遊郭花天楼,ちょうじげんゆうかくかてんろう,Chou jigen yukaku Katenrou
超実録 関ヶ原,ちょうじつろくせきがはら,THE LONGEST DAY IN SEKIGAHARA 1600
超者ライディーン,ちょうじゃらいでぃーん,Reideen the Superior (Chouja Reideen)
超獣機神ダンクーガBURN,ちょうじゅうきしんだんくーがばーん,Chojyu Kijin Dancouger BURN
蝶獣戯譚,ちょうじゅうぎたん,Choujuu Gitan
蝶獣戯譚II,ちょうじゅうぎたんつー,Chojuu Giga 2
超重神グラヴィオン,ちょうじゅうしんぐらびおん,Super Gravity God Gravion
超獣戦隊ライブマン,ちょうじゅうせんたいらいぶまん,Chojyusentailiveman
超人ウタダ,ちょうじんうただ,Choujin Utada
超人学園 混沌魍魎青春事変,ちょうじんがくえん こんとんもうりょうせいしゅんじへん,Choujin gakuen konton mouryou seisyun jihen
超人キンタマン,ちょうじんきんたまん,Chojin kintaman
超人高校生たちは異世界でも余裕で生き抜くようです!,ちょうじんこうこうせいたちはいせかいでもよゆうでいきぬくようです,Choujin koukousei tachi wa isekai demo yoyuu de ikinuku youdesu!
超人コンプレックス,ちょうじんこんぷれっくす,Choujin complex
超新世モンスターロード,ちょうしんせいもんすたーろーど,Super new world monster road
鳥人戦隊ジェットマン〜時を駆けて〜,ちょうじんせんたいじぇっとまん ときをかけて,TYOJINSENTAIJETMAN
鳥人大系,ちょうじんたいけい,The Line of Winged Species (Thojin Taikei)
超神ネイガー,ちょうじんねいがー,Chojin Neiga
超人バロム・1,ちょうじんばろむわん,Barom 1
超人読本,ちょうじんぶっく,Chojin book
超人ロック,ちょうじんろっく,Lock The Superman
超推脳KEI,ちょうすいのう けい,Chousuinou KEI
超頭脳シルバーウルフ,ちょうずのうしるばーうるふ,Chou-zunou silver wolf
長征,ちょうせい,THE LONG MARCH
超世奇譚MAZE★爆熱時空,ちょうせいきたんめいずばくねつじくう,Chouseikitan MAZE Bakunetsu jikuuden
超星神グランセイザー,ちょうせいじんぐらんせいざー,TYOUSEIJINGURANSAZER
鳥葬のバベル,ちょうそうのばべる,Chousou No Baberu
長宗我部元親,ちょうそかべもとちか,Chosokabe Motochika
超速スピナー,ちょうそくすぴなー,High-Speed Spinner (Super-Speed Spinner)
超速変形ジャイロゼッター,ちょうそくへんけいじゃいろぜったー,Chousoku henkei gyrozetter
超DNA戦士フロッグマン,ちょうでぃーえぬえーせんしふろっぐまん,Frog Man
超電磁大戦ビクトリーファイブ,ちょうでんじたいせんびくとりーふぁいぶ,Super Electromagnetic War Victory Five
超電子バイオマン(細井雄二版),ちょうでんしばいおまん ほそいゆうじばん,Chodenshi Bioman (Hosoi Yuuji)
超電磁ロボ コン・バトラーV,ちょうでんじろぼこんばとらーぶい,Chou Denji Robo Com-Battler V
超弩級空母大和,ちょうどきゅうくうぼやまと,FINALCOUNTDOWN
超弩級少女4946,ちょうどきゅうしょうじょ よんきゅうよんろく,Super Dreadnought Girl 4946
超弩級戦士ジャスティス,ちょうどきゅうせんしじゃすてぃす,Tyoudokyusensi Justice
超人間要塞 ヒロシ戦記,ちょうにんげんようさい ひろしせんき,Cyou Ningen Yousai Hiroshi
超熱ゲームキッド!! クリエイ太,ちょうねつげーむきっど くりえいた,Chonetsu game kid Kurieita
超能力者斉木楠雄のΨ難(斉木楠雄のΨ難),ちょうのうりょくしゃさいきくすおのさいなん,Psychicer Saiki Kusuo no sainan
超能力少女も手に負えない!,ちょうのうりょくしょうじょもてにおえない,Cyounouryoku Syoujo Mo Teni Oenai
超能力少年R,ちょうのうりょくしょうねんあーる,Supernatural power boy R
蝶のみちゆき,ちょうのみちゆき,Chou no Michiyuki
超爆魔導伝スレイヤーズ,ちょうばくまどうでんすれいやーず,Chou baku madou den sureiya-zu
超番ワニオ,ちょうばんわにお,Chouban Wanio
超魔神英雄伝ワタル,ちょうまじんえいゆうでんわたる,Superspirithero Wataru
超無気力戦隊ジャパファイブ,ちょうむきりょくせんたいじゃぱふぁいぶ,Super feeble squadron Japafive
超立!!桃の木高校,ちょうりつもものきこうこう,Chouritsu!! Momonoki koukou
超龍戦記ザウロスナイト,ちょうりゅうせんきざうろすないと,Zauros Kight
貯金戦士キャッシュマン,ちょきんせんしきゃっしゅまん,CASH MAN
ちょく!,Choku!,
直撃拳 満,ちょくげきけんみつる,Chokugekiken Mitsuru
チョコタン!,Chocolate&amp;tan,
ちょこッとSister,ちょこっとしすたー,Chokotto Sister
ちょこっとヒメ,Chokotto hime,
ちょこパフェ,Choco parfait,
CHOKOビースト!!,ちょーこびーすと,CHOKO BEAST!!
チョコボのふしぎものがたり,Chocobo no fushigi monogatari,
チョコレート,CHOCOLATE,
チョコレート ダイアリイ,Chokorate diary,
チョコレートパニック,Chocolate panic,
チョコレートぶるーす,Chocolate blues,
チョッキン,Chokkin,
ちょっといっぱい!,Chotto ippai!,
ちょっと今から仕事やめてくる,ちょっといまからしごとやめてくる,Chotto ima kara Shigoto yamete kuru
ちょっと!そこの男子!,ちょっとそこのだんし,Chotto! soko no danshi!
ちょっと盛りました。,ちょっともりました,Chotto morimasita
ちょっとヨロシク!,CHOTTO-YOROSHIKU,
CHO八戒,ちょはっかい,CHOHAKKAI
ちょびっツ,Chobits,
チョベリバ緋牡丹お嬢さま,ちょべりばひぼたんおじょうさま,Cho-very bad Hibotan Ojousama
ちょぼらうにょぽみのとてもやわらかくてヘルシーな新聞部,ちょぼらうにょぽみのとてもやわらかくてへるしーなさんぶんぶ,Choborau Nyopomi no Totemo Yawarakakute Healthy na Shinbunbu
CHILL,ちる,CHILL
ちるちるさくら,Chiru Chiru Sakura,
ちろちゃん,Chiro-chan,
ちろり,Chirori,
チンギスハーン,Genghis Khan,
珍入社員金太郎,ちんにゅうしゃいんきんたろう,Chinnyu shain KINTARO
チンプイ,Chinpui,
沈夫人の料理店,ちんふじんのりょうりてん,Chinfujin No Ryouriten
沈夫人の料理人,ちんふじんのりょうりにん,Chin Fujin No Ryourinin
ちんまん〜中村珍短編集〜,ちんまん なかむらちんたんぺんしゅう,Chinman Nakamura Ching Tanpenshuu
沈黙の艦隊,ちんもくのかんたい,Chinmoku No Kantai
珍遊記,ちんゆうき,Chinyuki
珍遊記2,ちんゆうき2,Chinyuki 2
