title,title_furigana,title_en
ザ☆ドラえもんズ スペシャル,ざ どらえもんず すぺしゃる,The Doraemons special
サトラレ,SATORARE,
サトラレneo,さとられねお,SATORARE neo
ザ・ドリフターズ・アドベンチャー,The drifters adventure,
悟れ!弥勒ちゃん,さとれ みろくちゃん,Satore! Miroku-chan
さどんです,Sudden death,
サナギさん,Sanagi-san,
真田十勇士,さなだじゅうゆうし,Sanada Ju Yushi (Kenji Okamura's version)
真田十勇士(本宮ひろ志版),さなだじゅうゆうしもとみやひろしばん,Sanada Juu Yuushi
真田太平記,さなだたいへいき,Sanada Taiheiki
真田魂,さなだだましい,Sanada Damashii
真田幸村,さなだゆきむら,SANADA YUKIMURA
真田幸村(長沢克泰版),さなだゆきむら ながさわかつひろばん,Sanada Yukimura(Nagasawa Katsuhiro Version)
Sunny,さにー,Sunny
SUNNY SIDE UP.,さにーさいどあっぷ,SUNNY SIDE UP
サバイバル,Survival,
サバイビー,Survibee,
砂漠の海賊! キャプテンクッパ,さばくのかいぞくきゃぷてんくっぱ,A Desert Pirate Captain Kuppa
砂漠の野球部,さばくのやきゅうぶ,Sabakunoyakyubu
サバゲっぱなし,Sabageppanashi,
さばげぶっ!,Survival game club! (Sabagebu),
さばドル,Sabadol,
サー・ハムレット事件帳,さーはむれっとじけんちょう,Sir Hamlet event notebook
サーバント×サービス,さーばんとさーびす,SERVANT SERVICE
サバンナゲーム,Savannah Game,
SERVAMP-サーヴァンプ,さーばんぷ,Servamp
淋しいのはアンタだけじゃない,さびしいのはあんただけじゃない,Sabishii no wa Anata dake janai
さびしすぎてレズ風俗に行きましたレポ,さびしすぎてれずふうぞくにいきましたれぽ,The private Report on My Lesbian Experience with Loneliness
S・Aで会いましょう,さーびすえりあであいましょう,Service area de aimashou
ザ!!ビーチスターズ,The!! Beach Stars (Monthly Boys Sunday version),
The ビッグオー,ざびっぐおー,The Big O
The ビッグオー THE LOST MEMORY,ざ びっぐおー ざ ろすと めもりー,The Big O THE LOST MEMORY
ザ・ヒットマン!,THE HITMEN!,
サファイア,SAPPHIRE,
サファイア リボンの騎士,さふぁいあ りぼんのきし,Sapphire knight of ribbon
THE FISHBONE,ざふぃっしゅぼーん,THE FISHBONE
