title,title_furigana,title_en
円盤皇女ワるきゅーレ,ゆーふぉーぷりんせすわるきゅーれ,UFO Princess Walkure
UFOロボ グレンダイザー(テレビマガジン版),ゆーふぉーろぼぐれんだいざー てれびまがじんばん,UFO Robot Grendizer
UFOロボグレンダイザー(冒険王版),ゆーふぉーろぼぐれんだいざーぼうけんおうばん,UFO Robot Grendizer Boukenou
ユフラテの樹,ゆふらてのき,Yufurate no ki
ユーベルブラット,Ubel Blatt,
Uボー,ゆーぼー,U boo
UMA大戦 ククルとナギ,ゆーまたいせん くくるとなぎ,UMA taisen Kukuru and Nagi
ゆーまにあ☆,ゆーまにあ,Umania (Yuumania)
弓塚いろはは手順が大事!,ゆみづかいろははてじゅんがだいじ,Yumiduka Iroha Ha Tejun Ga Daiji
ゆめ色クッキング,ゆめいろくっきんぐ,Dream cooking
夢色パティシエール,ゆめいろぱてぃしえーる,Yumeiro Patissiere
夢からさめても,ゆめからさめても,Yume kara sametemo
夢食案内人,ゆめくいあんないにん,Yumekui Annainin
夢喰いメリー,ゆめくいめりー,Yumekui Merry
ゆめくり,Yumekuri,
夢使い,ゆめつかい,YumeTsukai
夢で逢えたら,ゆめであえたら,If I See You In My Dream (Yume de aetara)
夢で見たあの子のために,ゆめでみたあのこのために,Yume De Mita Anoko No Tameni
ゆめにっき,YUMENIKKI,
夢の空地,ゆめのあきち,Vacant land of the dream
夢の化石,ゆめのかせき,Yume no kaseki
ゆめのかよいじ (少年画報社),YUME NO KAYOIJI,
夢のQ-SAKU,ゆめのきゅーさく,Yume no Q-SAKU
夢のクレヨン王国,ゆめのくれよんおうこく,Yume no Crayon Oukoku
夢の城,ゆめのしろ,Dreams castle
夢のスケッチ,ゆめのすけっち,Yume no sketch
ゆめの未来日記 〜ダイアリーはお見通し〜,ゆめのみらいにっき だいありーはおみとおし,Yume no mirai nikki
夢降るラビット・タウン,ゆめふるらびっとたうん,Yume furu rabbit town
夢幻の如く,ゆめまぼろしのごとく,Yumemaboroshinogotoku
夢みる太陽,ゆめみるたいよう,Dreamy sun
夢見るトマト,ゆめみるとまと,Yumemiru Tomato
夢見るプリマ・ガール!,ゆめみるぷりまがーる,Yumemiru prima girl!
ゆめゆめ☆ゆうゆう,ゆめゆめゆうゆう,YUMEYUMEYUUYUU
ゆめりあ,Yumeria,
夢渡りプルチネッラ,ゆめわたりぷるちねっら,YumeWatari Pulcinella
ゆゆ式,ゆゆしき,Yuyushiki
ゆーゆる執行部,ゆゆるしっこうぶ,YU-YURU Executive Office
ゆらぎ荘の幽奈さん,ゆらぎそうのゆうなさん,Yuragi-sou no Yuuna-san
