title,title_furigana,title_en
高嶺の花(しげの秀一版),たかねのはな しげのしゅういちばん,Takane no Hana Shigeno Syuichi
高嶺の花なら落ちてこい!!,たかねのはなならおちてこい,Takane no hana nara ochitekoi!!
高橋さんが聞いている。,たかはしさんがきいている,Takahashisan ga kiite iru
高橋留美子短編集,たかはしるみこたんぺんしゅう,Rumiko Takahashi-Collection Of Short Stories
D.C.~ダ・カーポ~,だかーぽ,D.C. ~Da Capo~
D.C.S.G. ダ・カーポ〜セカンドグラデュエーション〜,だかーぽせかんどぐらでゅえーしょん,Da Capo second graduation
D.C.II Imaginary Future 〜ダ・カーポII イマジナリーフューチャー〜,だかーぽつーいまじなりーふゅーちゃー,D.C.II Imaginary Future
タカマガハラ,Takamagahara,
貴美TALLEST,たかみとーれすと,TAKAMI TALLEST
タカヤ,TAKAYA,
高床式少女,たかゆかしきしょうじょ,TAKAYUKASHIKI SHOUJO
だからキミにKiss!!,だからきみにきす,Dakara kimi ni kiss!!
宝島,たからじま,Takarajima
タカラの膳,たからのぜん,Takara no Zen
だから僕は、Hができない。,だからぼくはえっちができない,Dakara Boku ha H ga dekinai
だから僕は、Hができない。〜カエサルの煩悩〜,だからぼくはえっちができない かえさるのぼんのう,Dakara Boku ha H ga dekinai Caesar no Bonnou
だから美代子です,だからみよこです,DAKARA MIYOKODESU
TACHYON FINK,たきおん ふぃんく,TACHYON FINK
タキシード銀,たきしーどぎん,Tuxedo GIN
抱きしめて!ベースボールラブ,だきしめて べーすぼーるらぶ,Dakishimete! Baseball Love
TURKEY JUNKIE,たーきーじゃんきー,TURKEY JUNKIE
ダークアクト,Dark Act,
たくあんとバツの日常閻魔帳,たくあんとばつのにちじょうえんまちょう,Takuan to Batsu no nichijou enma chou
ダーク・エッジ,DARK EDGE,
聖獣伝承DARK ANGEL(ダークエンジェル),だーくえんじぇる,Dark Angel
ダークグリーン,Jungle green,
#こんなブラックジャックはイヤだ,たぐ こんなぶらっくじゃっくはいやだ,#KONNA BLACK JACK WA IYADA
卓上のアゲハ,たくじょうのあげは,Takujou no Ageha
濁ジョータロー,だくじょーたろー,Daku Jotaro
ダクションマン,Dakushonman,
tactics,たくてぃくす,Tactics
たくのこ,Takunoko,
たくのみ。,Takunomi,
宅飲み残念乙女ズ,たくのみざんねんおとめず,Takunomi zannen otomes
宅配ビンちゃん,たくはいびんちゃん,Takuhai bin chan
猛き黄金の国,たけきおうごんのくに,Takeki Ougon No Kuni
猛き黄金の国 道三,たけきおうごんのくに どうさん,Takeki Ougon No Kuni Dousan
猛き黄金の国 柳生宗矩,たけきおうごんのくに やぎゅうむねのり,Takeki Ougon no Kuni Yagyuu Munenori
打撃天使ルリ,だげきてんしるり,Dageki Tenshi Ruri
猛き龍星,たけきりゅうせい,Takeki Ryusei
武田勝頼,たけだかつより よこやまみつてる,Takeda Katuyori
武田信玄 (さいとう・たかを版),たけだしんげん さいとうたかを,Takeda Singen (Saito Takao)
武田信玄覇将伝,たけだしんげんはしょうでん,Takedashingenhashoden
武田信玄 (横山光輝版),たけだしんげん よこやまみつてる,Takeda Shingen (Yokoyama Mitsuteru)
武田二十四将,たけだにじゅうよんしょう,TAKEDA NIJUHYONSHOU
武田みけん星,たけだみけんぼし,Takeda Mikenboshi
だけど温田さんはひとりでデキない,だけどおんださんはひとりでできない,Dakedo Onda-san wa hitori de dekinai
だけど ハッピーパラダイス,But happy paradiss,
竹光侍,たけみつざむらい,his sword must be bamboo (Takemitsu zamurai)
