title,title_furigana,title_en
どうして私が美術科に!?,どうしてわたしがびじゅつかに,Doushite watashi ga bijutsuka ni!?
東島丹三郎は仮面ライダーになりたい,とうじまたんざぶろうはかめんらいだーになりたい,Tojima Tanzaburo wants to be a Masked rider
東周英雄伝,とうしゅうえいゆうでん,Toushuu Eiyuuden
闘獣士 ベスティアリウス,とうじゅうし べすてぃありうす,Bestialious
トウ・シューズ,Toe Shoes,
トウショウライオン,Tousho Lion,
道士郎でござる,どうしろうでござる,DOUSHIROU DE GOZARU
同人少女 JB,どうじんしょうじょ じぇいびー,Doujin Shoujo JB
闘神デビルマン,とうしん でびるまん,TOSHIN DEVILMAN
闘神伝,とうしんでん,TOH SHIN DEN
同棲レシピ,どうせいれしぴ,Dousei Recipe
東大一直線,とうだいいっちょくせん,Todai icchokusen
東大快進撃,とうだいかいしんげき,Toudai kaishingeki
Do Da Dancin'!,どぅ だ だんしん,Do Da Dancin'!
tutti!,とぅってぃ,Tutti
道徳戦士 超獣ギーガー,どうとくせんしちょうじゅうぎーがー,Doutoku-senshi Choju Gigar
どうなのっ河本さん!,どうなのっこうもとさん,Dounano Koumoto san
どうにかなる日々,どうにかなるひび,Dounika naru hibi
塔のむこう,とうのむこう,Tounomukou
凍牌,とうはい,Touhai
凍牌 ~人柱編~,とうはいひとばしらへん,Touhai Hitobashira hen
2HEARTS(トゥーハーツ),とぅーはーつ,2HEARTS
ToHeart2 (御形屋はるか版),とぅはーと2 おがたやはるか,To Heart 2 (Haruka Ogataya)
To Heart 2 〜colorful note〜,とぅはーと2 からふるのーと,To Heart 2 -colorful note-
どうぶつずかん,Doubutsu Zukan,
動物のお医者さん,どうぶつのおいしゃさん,Doubutu no oishasan
動物のおしゃべり,どうぶつのおしゃべり,Doubutsu no oshaberi
どうぶつの国,どうぶつのくに,Doubutsu no Kuni
どうぶつの森 ホヒンダ村だより,どうぶつのもり ほひんだむらだより,Doubutsu no Mori Hohinda mura dayori
逃亡医F,とうぼういえふ,Touboui F
東方茨歌仙〜 Wild and Horned Hermit.,とうほういばらかせん,Touho Ibara Kasen Wild and Horned Hermit.
