title,title_furigana,title_en
ヘンコイ!,Henkoi,
辺獄のシュヴェスタ,へんごくのしゅべすた,Hengoku no Shuvesuta
弁護士のくず,べんごしのくず,Bengoshi no kuzu
弁護士の九頭 第二審,べんごしのくずだいにしん,Bengoshi no Kuzu Dainishin
編集王,へんしゅうおう,Henshuuou
変女〜変な女子高生 甘栗千子〜,へんじょ へんなじょしこうせい あまぐりせんこ,Henjyo Hen na Jyoshi Kousei Amaguri Senko
変人クラブ,へんじんくらぶ,HENJINCLUB
へ〜ん○しん!! 〜そなたバーディ・ラッシュ〜,へーんしんそなたのばーでぃらっしゅ,Heenshin Sonata Birdy Rush
変身忍者嵐(石森章太郎版),へんしんにんじゃあらし いしもりしょうたろうばん,Henshin ninja Arashi
変身忍者嵐X〜カイ〜,へんしんにんじゃあらしかい,Henshin Ninja Arashi X
変身忍者嵐外伝,へんしんにんじゃあらしがいでん,Henshin Ninja Arashi Gaiden
変身忍者嵐 SHADOW STORM,へんしんにんじゃあらし しゃどーすとーむ,Henshin Ninja Arashi SHADOW STORM
変人偏屈列伝,へんじんへんくつれつでん,Henjin henkutsu retsuden
変身ものがたり,へんしんものがたり,Henshin Monogatari
変ゼミ,へんぜみ,Henzemi
変態王子と笑わない猫。,へんたいおうじとわらわないねこ,The ''HENTAI'' prince and the stony cat.
ペン太のこと,ぺんたのこと,Penta no koto
へんちんポコイダー,Henchin Pokoida,
ヘンテコ忍者 いもがくれチンゲンサイ様,へんてこにんじゃ いもがくれちんげんさいさま,HENTEKO NINJYA
へんてこバスと飴玉くるり,へんてこばすとあめだまくるり,Henteko bus to amedama kururi
弁天様には言わないで,べんてんさまにはいわないで,"Please don't say Ms,Benten"
ベントラーベントラー,Bentoraabentoraa,
変な知識に詳しい彼女 高床式草子さん,へんなちしきにくわしいかのじょたかゆかしきそうこさん,Hen Na chishiki ni kuwasii Kanojo Takayukasiki Souko san
ペンにまします神サマの,ぺんにましますかみさまの,Pen ni mashimasu kamisama no
