title,title_furigana,title_en
機動戦士ガンダムSEED C.E.73 Δ ASTRAY,きどうせんしがんだむしーど こじみっくいらななじゅうさん でるた あすとれい,Mobile Suit GUNDAM SEED C.E.73 DELTA ASTRY
機動戦士ガンダムSEED C.E.73 STARGAZER,きどうせんしがんだむしーど こずみっくいらななじゅうさん すたーげいざー,Mobile Suit GUNDAM SEED C.E.73 - STARGAZER -
機動戦士ガンダムSEED DESTINY(マガジンZ版),きどうせんしがんだむしーどですてぃにー,Mobile Suit Gundam SEED DESTINY(Magazine Z version)
機動戦士ガンダムSEED DESTINY ASTRAY,きどうせんしがんだむしーどですてぃにーあすとれい,Mobile Suit Gundam SEED DESTINY Astray
機動戦士ガンダムSEED DESTINY(コミックボンボン版),きどうせんしがんだむしーどですてぃにー こみっくぼんぼんばん,Mobile Suit Gundam SEED DESTINY
機動戦士ガンダムSEED DESTINY THE EDGE,きどうせんしがんだむしーどですてぃにーじえっじ,Mobile Suit Gundam Seed Destiny: The Edge
機動戦士ガンダムSEED DESTINY THE EDGE Desire,きどうせんしがんだむしーどですてぃにーじえっじでさいあ,Mobile suit gundam seed destiny-the edge-desire
機動戦士ガンダムSEED Re:,きどうせんしがんだむしーど り,MOBILE SUIT GUNDAM SEED Re:
機動戦士ガンダム シルエットフォーミュラ91,きどうせんしがんだむ しるえっとふぉーみゅら91,Mobile Suit Gundam Silhouette Formula91
機動戦士ガンダム ゼロの旧ザク,きどうせんしがんだむ ぜろのきゅうざく,Kidousenshigandamu zeronokyuuzaku
機動戦士ガンダム戦記―Lost war chronicles,きどうせんしがんだむせんき,Mobile Suit Gundam sennki: Lost war chronicles
機動戦士ガンダム 宇宙のイシュタム,きどうせんしがんだむそらのいしゅたむ,Mobile Suit Gundam: Ishtam of space
機動戦士ガンダム第08MS小隊 U.C.0079+α,きどうせんしがんだむだいぜろはちえむえすしょうたい うちゅうせいきだぶるおーせぶんてぃーないんぷらすあるふぁ,MOBILE SUIT GUNDAM: The 08th MS Team U.C. 0079 Plus Alpha
機動戦士ガンダム00(しぐま太朗版),きどうせんしがんだむだぶるおー,MOBILE SUIT GUNDAM 00
機動戦士ガンダム00 -A wakening of the Trailblazer-,きどうせんし がんだむ だぶるおー あ うぇいくにんぐ おぶ ざ とれいるぶれいざー,Mobile Suit Gundam 00 -A wakening of the Trailblazer-
機動戦士ガンダム0083 STARDUST MEMORY,きどうせんしがんだむだぶるおーえいてぃーすりー,Mobile Suit Gundam 0083 Stardust Memoly
機動戦士ガンダム00(大森倖三版),きどうせんしがんだむだぶるおー おおもりこうぞうばん,MOBILE SUIT GUNDAM 00 Oomori Kouzou version
機動戦士ガンダム0079,きどうせんしがんだむだぶるおーせぶんてぃないん,Mobile Suit Gundam 0079
