title,title_furigana,title_en
おかあさんがいっしょ,Okaasan ga issyo,
お母さんは「赤毛のアン」が大好き,おかあさんはあかげのあんがだいすき,Okasann ha akage no an ga daisuki
おかいあげ!,Okaiage!,
おかか,Okaka,
岡崎に捧ぐ,おかざきにささぐ,Okazaki ni sasagu
おかしな★ふたり,おかしなふたり,Okashina Futari
おーがちゃん,Ogre-chan (ooga chan),
オガッツ!,Ogatu,
おがにくうーちゃん,Girl in forest (Oganiku uuchan),
おかみさん-新米内儀相撲部屋奮闘記-,おかみさんしんまいないぎすもうべやふんとうき,OKAMISAN
おがみ松吾郎,おがみまつごろう,OGAMI MATUGOROU
拝み屋横町顛末記,おがみやよこちょうてんまつき,Ogamiya yokochou tennmatuki
岡本倫短編集 Flip Flap,おかもとりん たんぺんしゅう ふりっぷふらっぷ,Okamoto Lyn shortstories Flip Flap
オカルト・バージン,Occult Virgin,
小川とゆかいな斎藤たち,おがわとゆかいなさいとうたち,Ogawa to Yukaina Saitou Tachi
おかわりナポリタン,Okawari Neapolitan,
おかん,Okan,
おかん (凪原ナツ),Okan - Nagihara Natsu,
おかん(もりやまつる),Okan Moriyama Tsuru ver,
オキザリスの旗 長宗我部元親伝,おきざりすのはた ちょうそかべ もとちかでん,The Attitude of Oxalis
掟上今日子の備忘録,おきてがみきょうこのびぼうろく,Okitegami Kyouko no bibouroku
沖ノ毒島姉妹,おきのどくしましまい,Okinodokushima shimai
おきらく忍伝ハンゾー,おきらくにんでんはんぞー,Okiraku ninden Hanzo
おきらく忍伝ハンゾーR,おきらくにんでんはんぞーるーぷ,Okiraku ninden Hanzo Ru-pu
おきらくママ,Okiraku Mama,
おくさまが生徒会長!,おくさまがせいとかいちょう,Okusama ga seito kaichou
奥さま進化論,おくさましんかろん,Okusma sinnkaronn
奥さまはアイドル♥,おくさまはあいどる,Okusama wa idol
奥さまは魔法少女,おくさまはまほうしょうじょ,Madam is a Magical Girl (Okusama ha Mahou-syoujo)
屋上に咲く花 水あさと短編集,おくじょうにさくはな みずあさとたんぺんしゅう,Okujou ni Saku Hana
屋上姫,おくじょうひめ,Okujou hime
オクターヴ,Octave,
奥の細道,おくのほそみち,Oku no hosomichi
奥浩哉短編集「赤」,おくひろやたんぺんしゅうあか,Oku Hiroya Tanpenshuu Aka
奥浩哉短編集「黒」,おくひろやたんぺんしゅうくろ,Oku Hiroya Tanpenshuu Kuro
おくりびと,OKURIBITO,
オーケーFANTASISTA!,おーけーふぁんたじすた,OK FANTASISTA!
オケラのつばさ,Okera no Tsubasa,
おこしやす,Okoshiyasu,
オコジョさん,Okojosan,
お酒は夫婦になってから,おさけはふうふになってから,Osake ha fuufu ni nattekara
幼なじみリレイション,おさななじみりれいしょん,Osana najimi Relation
おざなりダンジョン,OZANARI DUNGEON,
オサムシ教授の事件簿,おさむしきょうじゅのじけんぼ,Professor OSA''MUSHI''S REPORT
おさるなまさるくん,Osarunamasarukun,
おさわがせプリズムレディ,OSAWAGASEPRIZUMLADY,
オシエシラバス,Syllabus of OSHIE,
教えてFGO!偉人と神話のぐらんどおーだー,おしえてえふじーおー いじんとしんわのぐらんどおーだー,Oshiete FGO! Ijin to shinwa no Grand Order
おしえて!ギャル子ちゃん,おしえてぎゃるこちゃん,Oshiete! Gyaruko-chan
おしえて菜花,おしえてなのか,Teach me NANOKA
おしおきっ!,Oshioki,
おしかけツインテール,Oshikake twintail,
押しかけ時姫,おしかけときひめ,Oshikake Tokihime
推しが武道館いってくれたら死ぬ,おしがぶどうかんいってくれたらしぬ,Oshi ga Budoukan Ittekuretara Shinu
お仕事です!,おしごとです,Women's company (Oshigoto desu!)
おじさまと猫,おじさまとねこ,Ojisama to neko
お慕い申し上げます,おしたいもうしあげます,Oshitai Moushiagemasu
おしのびっつ!,Oshinobits! (Oshinobittsu),
おしゃべりな時間割,おしゃべりなじかんわり,Osyaberi na Jikanwari
おじゃまユーレイくん,OJYAMAYUREIKUN,
おしゃれ手帖,おしゃれてちょう,Stylish Notebook ( Oshare Techou )
オーシャンまなぶ,Ocean Manabu,
お受験キッズいぶき☆ハイテンション,おじゅけんきっずいぶきほしはいてんしょん,Ojuken Kids Ibuki High Tension
お嬢様と私 たなぼた中国恋愛絵巻,おじょうさまとわたし たなぼたちゅうごくれんあいえまき,Ojousama to watashi tanabota chuugoku renai emaki
お嬢様はアイスがお好き。,おじょうさまはあいすがおすき,Ojousama wa ice ga osuki
お嬢様はお嫁様。,おじょうさまはおよめさま,She is bride
お嬢だん,おじょうだん,Ojyodan
おじょじょじょ,Ojojojo,
OZ -オズ-,おず,OZ
OZ ‐オズ‐ (岩井恭平&刻夜セイゴ版),おず いわいきょうへい あんど こくよせいごばん,OZ: by Iwai Kyohei
押忍!空手部,おすからてぶ,OSU KARATE CLUB
押忍!ガンバ,おすがんば,Osu! Gamba
押忍!!麻雀部,おすまーじゃんぶ,OSUMAJANBU
オズマ隊長,おずまたいちょう,CAPT.OZMA
おすもじっ!,Osumoji!,
オセロゲーム,EBONY &amp; IVORY,
おせん,Osen,
遅咲きじじい,おそざきじじい,Osozaki jijii
おそって・オオカミくん,OSOTTE OHKAMI kun,
おそ松くん,おそまつくん,Osomatukun
おそ松さん,おそまつさん,Osomatsusan
おそるべしっっ!!!音無可憐さん,おそるべしっっおとなしかれんさん,Osorubeshi!!!Otonashi Karen San
おタエさんは今日もたべたい,おたえさんはきょうもたべたい,Otaesan wa kyou mo tabetai
おたかぜ君,おたかぜくん,Otakaze-kun
おたくの娘さん,おたくのむすめさん,Otaku no musumesan
オタクの用心棒,おたくのようじんぼう,Bodyguard of the geek
オタサーの姫殺人事件,おたさーのひめさつじんじけん,Otacir no Hime Satsujin Jiken
織田シナモン信長,おだしなもんのぶなが,ODA SHINAMON NOBUNAGA
織田信長 (横山光輝版),おだのぶなが,Oda Nobunaga
織田信奈の野望,おだのぶなのやぼう,Oda Nobuna no Yabou
Order-Made (オーダーメイド),おーだーめいど,Order-made
おたやん。,Otayan,
