title,title_furigana,title_en
Cryingフリーマン,くらいんぐふりーまん,Crying Freeman
クラウ ファントムメモリー,KURAU Phantom Memory,
クラウン,Crown,
くらクラ,Kurakura,
くらげ中二,くらげちゅうに,JERRYFISH JUNIORHIGHSCHOOL 2th
海月姫,くらげひめ,Kuragehime
クラシカルメドレー,Classical Medley,
Classi9,くらしっく,Classi9
くらしの手帖,くらしのてちょう,Kurashi no Techou
グラシュロス,Grashros,
クラスターエッジ,CLUSTER EDGE,
グラスホッパー,GRASSHOPPER,
クラスメート、上村ユウカはこう言った。,くらすめーとかみむらゆうかはこういった,Classmate Kamimura Yuka ha kou itta
クラスメートは全員メガネ?,くらすめーとはぜんいんめがね,Classmate wa zenin megane?
グラゼニ,Gurazeni,
グラゼニ 〜東京ドーム編〜,ぐらぜにとうきょうどーむ,Gurazeni Tokyo dome hen
クラック!!,Crack!!,
クラッシュギア Nitro(ニトロ),くらっしゅぎあにとろ,Crush Gear Nitro
CRASH!(第一部),くらっしゅ だいいちぶ,CRASH!
CRASH!(第二部),くらっしゅ だいにぶ,CRASH! (Episode 2)
グラップラー刃牙(バキ),ぐらっぷらーばき,Grappler Baki
グラデ,Gurade,
グラナダ - 究極科学探検隊 -,ぐらなだきゅうきょくかがくたんけんたい,GRANADA
CLANNAD -クラナド- オフィシャルコミック,くらなど おふぃしゃるこみっく,CLANNAD Official comic
CLANNAD(電撃コミックス版),くらなど でんげきこみっくすばん,CLANNAD
CLANNAD〜tomoyo dearest〜,くらなどともよでぃあれすと,CLANNAD tomoyo dearest
CLANNAD〜光見守る坂道で〜,くらなど ひかりみまもるさかみちで,CLANNAD Hikari mimamoru sakamichi de
グラビアトリ,Gurabiatori,
グラフィティ まつもと泉短編集,ぐらふぃてぃ まつもといずみたんぺんしゅう,Graffiti
くらまちゃんにグイってしたらピシャってされた!,Kurama-chan ni guitte shitara pishatte sareta!,
グ・ラ・メ!〜大宰相の料理人〜,ぐらめ だいさいしょうのりょうりにん,Gu Ra Me!!
暗闇をぶっとばせ!,くらやみをぶっとばせ,Kurayami wo buttobase!
クラリオンの子供たち,くらりおんのこどもたち,Children of Clarion
グランクレスト戦記,ぐらんくれすとせんき,Record of Grancrest War
GRAND SLAM,ぐらんどすらむ,GRAND SLAM
グランドライナー,GRAND LINER,
グランドール,Grand Dolls,
グラン・バガン,GURAN BAGAN,
CLAMP学園探偵団,くらんぷがくえんたんていだん,CLAMP School Detectives
GP BOY,ぐらんぷりぼーい,GP BOY
ぐらんぶる,GRAND BLUE,
グランメゾンむらさきばし,Grand maison Murasakibashi,
グラン・ローヴァ物語,ぐらんろーばものがたり,L'Histoire de Grant Leauvas
グリグラ〜無頼話喧嘩花道〜,ぐりぐら ぶらいはなしけんかはなみち,GURIGURA
Glee Green Island,ぐりーぐりーんあいらんど,Glee green island
ぐりこカミングスーン,Guriko Coming Soon,
グリザイアの果実 サンクチュアリ フェローズ,ぐりざいあのかじつ さんくちゅありふぇろーず,Grisaia no kajitsu Sanctuary Fellows
グリザイアの果実 〜L'Oiseau bleu〜,ぐりざいあのかじつ ろわぞぶるー,Grisaia no kajitsu -L'Oiseau bleu-
グリザイアの迷宮 サンクチュアリ フェローズ,ぐりざいあのめいきゅう さんくちゅありふぇろーず,Grisaia no meikyuu Sanctuary Fellows
グリザイアの楽園 サンクチュアリ フェローズ,ぐりざいあのらくえん さんくちゅありふぇろーず,Grisaia no rakuen Sanctuary Fellows
クリスタル・ドラゴン,Crystal dragon,
クリップ,Clip,
クリミナーレ!,Criminale,
グリム&グリッティ,ぐりむあんどぐりってぃ,Grimm &amp; Gritty
Crimson-Shell,くりむぞん しぇる,Crimson-shell
CRIMSONS 紅き航海者たち,くりむぞんず あかきこうかいしゃたち,CRIMSONS Akaki koukaisha tachi
グリンゴ,GURINGO,
GREEN 農家のヨメになりたい,ぐりーん のうかのよめになりたい,GREEN
グリーンヒル,Green Hill,
GREEN BLOOD,ぐりーんぶらっど,GREEN BLOOD
GREEN WORLDZ(グリーンワールズ),ぐりーんわーるず,Green Worldz
COOL,くーる,COOL
クルクルくりん,KURU KURU KURIN,
くるくるゴーマ!! 悪魂捕物帳,くるくるごーま あくだまとりものちょう,Kurukuru go-ma akudama torimonochou
ぐるぐるメダマン(吾妻ひでお版),Guruguru Medaman,
クルセイド〜風のヴァレリー〜,くるせいど かぜのばれりー,Crusade
くるったジャングル,Krutta jangle,
クルドの星,くるどのほし,Kurd no hoshi
くるねこ,Kuruneko,
グルマンくん,Guruman kun,
くるみちっくミラクル,Kurumitikku miracle,
グルームパーティー,GLOOM PARTY,
