title,title_furigana,title_en
青竜の神話(サーガ),せいりゅうのさーが,Blue dragon's myth
精霊使いの剣舞(ブレイドダンス),せいれいつかいのぶれいどだんす,Seirei tsukai no blade dance
精霊の守り人,せいれいのもりびと,Seirei no Moribito
Saint October (セイントオクトーバー),せいんとおくとーばー,Saint October
聖☆おにいさん,せいんと おにいさん,Saint Brothers
聖闘士星矢,せいんとせいや,Saint Seiya
聖闘士星矢 EPISODE. G(エピソードジー),せいんとせいやえぴそーどじー,Saint Seiya EPISODE.G
聖闘士星矢Ω 新生聖衣誕生編,せいんとせいやおめが にゅーくろすたんじょうへん,SAINT SEIYA OMEGA NEW CROSS TANJOU-HEN
聖闘士星矢 THE LOST CANVAS 冥王神話,せいんとせいや ざ ろすと きゃんばす めいおうしんわ,Saint Seiya THE LOST CANVAS Meiou Shinwa
聖闘士星矢 THE LOST CANVAS 冥王神話 外伝,せいんとせいや ざ ろすと きゃんばす めいおうしんわ がいでん,Saint Seiya THE LOST CANVAS Meiou Shinwa Gaiden
聖闘士星矢 セインティア翔,せいんとせいや せいんてぃあしょう,Saint Seiya Saintia Shou
聖闘士星矢 NEXT DIMENSION 冥界神話,せいんとせいやねくすとでぃめんしょんめいおうしんわ,Saint Seiya Neext Dimension MeiouSinwa
セイントデビルー聖魔伝,せいんとでびる,Seintodebiru
聖・ドラゴンガール/聖・ドラゴンガールみらくる,せいんとどらごんがーる,SaintDragongirl
セイント・ビースト,Saint Beast,
聖ロザリンド,せいんとろざりんど,Cent Rosalind
ゼウスの種,ぜうすのたね,Zeus No Tane
世界鬼,せかいおに,Sekaioni
世界か彼女か選べない,せかいかかのじょかえらべない,The World Or Her
世界から猫が消えたなら,せかいからねこがきえたなら,Sekai kara neko ga kieta nara
世界制服セキララ女学館,せかいせいふくせきららじょがくかん,Sekai seifuku Kirakira jogakukan
世界地図の間,せかいちずのま,Between a world map
世界で一番、俺が○○,せかいでいちばんおれがまるまる,The three Magi are still on a journey.
世界でいちばん大嫌い,せかいでいちばんだいきらい,It Hates It In The World
世界でいちばん強くなりたい!,せかいでいちばんつよくなりたい,Sekai de ichiban tsuyokunaritai
世界でいちばん優しい音楽,せかいでいちばんやさしいおんがく,Sekai De Ichiban Yasashi Ongaku
世界の中心で、愛をさけぶ,せかいのちゅうしんであいをさけぶ,Sekai No Chuusinn De Ai O Sakebu
世界の中心で太陽にほえる,せかいのちゅうしんでたいようにほえる,Sekai no chushin de Taiyo ni hoeru
世界の果てで愛ましょう,せかいのはてであいましょう,Sekai no hate de AI mashou
世界の果てでも漫画描き,せかいのはてでもまんがかき,Sekai no Hate demo Mangakaki
世界の孫 〜甘水〜,せかいのまご あまみ,Grandchild in the world amami
世界の歴史 (中央公論社版),せかいのれきし ちゅうおうこうろんしゃばん,The world history : Tyuokoronsya
世界は妹が支配しました。,せかいはいもうとがしはいしました,Sekai wa imouto ga shihai shimashita
世界は寒い,せかいはさむい,Sekai wa samui
世界はボクのもの,せかいはぼくのもの,Sekai wa Boku no Mono
世界は優しさで溢れている,せかいはやさしさであふれている,Sekai ha yasashisa de afureteiru
セカイ魔王,せかいまおう,Sekai Maou
セカイ、WORLD、世界,せかいわーるどせかい,Sekai WORLD Sekai
世界を滅ぼす男,せかいをほろぼすおとこ,Sekai wo horobosu otoko
