title,title_furigana,title_en
緋弾のアリアちゃん,ひだんのありあちゃん,Hidan no Aria chan
ピーチガール,Peach Girl,
ピーチガールNEXT,ぴーちがーるねくすと,Peach Girl NEXT
ビーチスターズ,The Beach Stars,
PEACH-PIT初期作品集 もものたね,ぴーちぴっとしょきさくひんしゅうもものたね,PEACH-PIT Shoki Sakuhin-shuu Momo no Tane
ピーチボーイ リバーサイド,PEACH BOY RIVERSIDE,
ピーチ・ミルク・クラウン,Peach milk crown,
ひちゃこのゲーム体験記,ひちゃこのげーむたいけんき,Hichako no game taikenki
ヒッカツ!,Hikkatu!,
棺担ぎのクロ。〜懐中旅話〜,ひつぎかつぎのくろ かいちゅうたびのわ,"Shoulder a Coffin, Kuro"
棺姫のチャイカ,ひつぎのちゃいか,Hitsugi no Chaika
ビッグウィング,Big Wing,
ビッグX,びっぐえっくす,Big X
ビッグオーダー,Big order,
ビッグショット,Big Shot,
BigStar大吉,びっぐすたーだいきち,BigStarDaikichi
Big Hearts ジョーのいない時代に生まれて,びっぐはーつじょーのいないじだいにうまれて,Big Hearts jo- no inai jidai ni umarete
ビッグマグナム黒岩先生,びっぐまぐなむくろいわせんせい,Big Magnum Kuroiwa Sensei
ビックリマン,Bikkuri-man,
ビックリマン2000,びっくりまん2000,Bikkuriman2000
ビックリマン愛の戦士ヘッドロココ,びっくりまん あいのせんしへっどろここ,BIKKURI MAN Head Rococo The Love Fighter
ヒッサツ!,Hissatsu!,
必殺!興農寺拳法,ひっさつこうのうじけんぽう,Hissatsu!Kounouji Kenpou
必殺卓球人,ひっさつたっきゅうにん,Hisatsu Takkyu-nin
必殺!マドンナ伝説,ひっさつまどんなでんせつ,Bringing sure death! A Madonna legend
羊のうた,ひつじのうた,Hitsuji no uta
羊の木,ひつじのき,Hitsuji no ki
ヒツジの執事(子うさぎ月暦/ミニっき えにっき),ひつじのしつじ,Butler sheep (Hitsuji no shitsuji)
ひつじの涙,ひつじのなみだ,Tear of the sheep
