title,title_furigana,title_en
マクロス7thコード,まくろすせぶんすこーど,Macross 7th choad
マクロス ダイナマイト7 ミレーヌビート,まくろす だいなまいと7 みれーぬびーと,Macross Dynamite 7 Mylene beat
マクロスΔ(デルタ),まくろすでるた,Macross DELTA
マクロスΔ外伝 マクロスE,まくろすでるたがいでん まくろすえくすとら,Macross DELTA Gaiden Macross E
マクロスΔ 銀河を導く歌姫,まくろすでるた ぎんがをみちびくうたひめ,Macross DELTA Ginga o mitibiku utagoe
マクロスΔ 黒き翼の白騎士,まくろすでるた くろきつばさのしろきし,Macross DELTA Kuroki tsubasa no shirokishi
マクロスFF,まくろすふぉるてっしも,Macross Fortissimo
マクロスプラス タックネーム,Macross Plus Tac Name,
マクロスF -マクロス フロンティア-,まくろすふろんてぃあ,MACROSS FRONTIER
マクロスF 超次空歌巫女ランカ,まくろすふろんてぃあちょうじくううたひめらんか,MACROSS FRONTIER choujikuuutahime rannka
マクロスF 娘ドラ◎,まくろすふろんてぃあ にゃんどら,Macross Frontier Nyandora
魔月館奇譚,まげつかんきたん,Magetsu kan Kitan
魔剣X Another,まけんえっくす あなざー,Maken X Another (Devil Sword X Another)
マケン姫っ!,まけんきっ,Maken-ki!
魔剣士ZANN,まけんしざん,Ma-Kenshi ZANN
まごころ。,MAGOKORO,
マコさんは死んでも自立しない,まこさんはしんでもじりつしない,Mako-san wa shindemo jiritsu shinai
マコちゃんのリップクリーム,Mako-chan's Rip cream,
MAKOTO,まこと,MAKOTO
まことちゃん,MAKOTO TYAN,
まことディストーション,Makoto distortion,
マコトの王者,まことのおうじゃ,Real Deal Champion (Makoto no Oja)
マコとルミとチイ,Mako to Rumi to Chii,
MOTHER KEEPER (マザーキーパー),まざーきーぱー,MOTHER KEEPER
マザー・コスモス,Mother cosmos(Minoru Sugiyama),
マザー・コスモス(藤異秀明版),Mother cosmos(Hideaki Fujii Version),
まさし君,まさしくん,Mr.MASASI
MOTHER2 ネスの冒険記,まざーつー ねすのぼうけんき,Mother2 Ness' Story of Adventure
摩擦ルミネッセンス,まさつるみねっせんす,Tribo Luminescence
政宗くんのリベンジ,まさむねくんのりべんじ,Masamune-kun's REVENGE
政宗さまと景綱くん,まさむねさまとかげつなくん,Masamune sama tm Kagetsuna kun
マザー・ルーシー,Mother Lucie,
本気!,まじ,Maji
マジェスティックプリンス,MAJESTIC PRINCE,
マジカノ,Magikano,
まじカライズ,Magicalise,
マジカルシェフ少女しずる,まじかるしぇふしょうじょしずる,Magical chef shoujo Shizuru
マジカル☆スターかのん100%,まじかるすたかのんひゃくぱせんと,Majicalstar Kanon 100%
まじかる☆タルるートくん,まじかるたるるうとくん,Magical Taruruto-kun
マジカルテーブルクロス,Magical Tablecloth,
魔法少女猫たると,まじかるにゃんにゃんたると,Magical Nyan Nyan Taruto
マジカルパティシエ小咲ちゃん!!,まじかるぱてぃしえこさきちゃん,Magical patissier Kosaki chan(Majikaru pateisie kosakichan)
Magical×Miracle,まじかるみらくる,Magical x Miracle
まじかる無双天使 突き刺せ!! 呂布子ちゃん,まじかるむそうてんし つきさせりょふこちゃん,Magikarumusoutenshi tsukisaseryofukochan
マジカルメイド☆ルリ (MMR),まじかるめいどるり,MMR Magical Housemaid Ruri
マジカルロリポップ,MAGICAL LOLLIPOP,
マジきゅんっ!ルネッサンス,Majikyun renaissance,
magico,まじこ,Magico
魔術師2 (マジシャン・スクウェア),まじしゃんすくうぇあ,Magician Square [Okano Takeshi]
マジシャン探偵A,まじしゃんたんていえーす,Magician Detective A
マジスキ,Majisuki,
まじだよ!!,Majidayo!!,
MAGIC URZA & MISHRA,まじっくうるざあんどみしゅら,MAGIC URZA &amp; MISHRA
まじっく快斗,まじっくかいと,Magic Kaito
魔法騎士レイアース(マジックナイトレイアース),まじっくないとれいあーす,Magic Knight Rayearth
マジック・マスター,Felt-tipped marker mastering,
マジでカガク,Magic de Kagaku (Maji de Kagaku),
真剣で私に恋しなさい!,まじでわたしにこいしなさい,Maji de Watashi ni Koi shinasai
真剣で私に恋しなさい! after party!!,まじでわたしにこいしなさい あふたーぱーてぃー,Maji de watashi ni koi shinasai! after party!!
マジナル,Maginal,
ましのの,Mashinono,
マジパング,Majipangu,
まじぴこる,Magic pico girl,
ましまえん 真島ヒロ短編集,ましまえん ましまひろたんぺんしゅう,Mashima-en Hiro Mashima Short stories
真島クンすっとばす,まじまくんすっとばす,Majima Kun Suttobasu
まじめな時間,まじめなじかん,Majime na jikan
まじもじるるも,MAJIMOJIRURUMO,
魔ジャリ,まじゃり,Majyari
麻雀鬼ウキョウ,まーじゃんきうきょう,Marjan-ki Ukyo
麻雀倶楽部,まーじゃんくらぶ,Mahjong club
麻雀白虎隊 東,まーじゃんびゃっこたいあずま,Marjan Byakkotai Azuma
麻雀飛竜伝説 天牌,まーじゃんひりゅうでんせつ てんぱい,Majyan hiryu densetsu Tenpai
魔獣戦士タイガー,まじゅうせんしたいがー,MajuSenshi Tiger
魔獣戦線,まじゅうせんせん,Maju Sensen
マシューズ心の叫び,ましゅーず こころのさけび,Matthews
魔術士オーフェンはぐれ旅,まじゅつしおーふぇんはぐれたび,Sorcerous Stabber Orphen Errant Journey
ましゅまろ×タイフーンッ,ましゅまろたいふーん,Mashumaro X typhoon
マシュランボー,Mushrambo,
魔女,まじょ,Witches
魔少年ビーティー,ましょうねんびーてぃー,Masyounen BT
魔女っ子@home,まじょっこあっとほーむ,Majokko at home
魔女っ娘つくねちゃん,まじょっこつくねちゃん,Majokko Tsukune-chan
