title,title_furigana,title_en
轟世剣ダイ・ソード,ごうせいけん だいそーど,Gouseiken Dai-Sword
構成/松永きなこ,こうせいまつながきなこ,Kousei Matsunaga Kinako
光速エスパー,こうそくえすぱー,RIGHTSPEEDESPER
光速エスパー(あさのりじ版),こうそくえすぱー あさのりじばん,Light speed ESPER (Asano Riji)
高速回線は光うさぎの夢を見るか?,こうそくかいせんはひかりうさぎのゆめをみるか,Does the high-speed line dream of the light rabbit?
光速シスター,こうそくしすたー,Kousoku sister
高速戦隊ターボレンジャー,こうそくせんたいたーぼれんじゃー,Kousokusentaiturboranger
高台家の人々,こうだいけのひとびと,Koudaike no Hitobito
豪談後藤又兵衛,ごうだんごとうまたべえ,Goudan Gotoh Matabei
豪談武蔵坊弁慶,ごうだんむさしぼうべんけい,Godanmusashibobenkei
紅茶王子,こうちゃおうじ,Prince Tea
紅茶王子の姫君,こうちゃおうじのひめぎみ,Princess of tea
甲虫王者ムシキング,こうちゅうおうじゃむしきんぐ,King of Beetle Mushiking ( Mushiking: The King of Beetles )
甲虫王者ムシキング ザックの冒険編,こうちゅうおうじゃむしきんぐざっくのぼうけんへん,King of Beetle Mushiking -Adventure of Zack- (Kochu Oja Mushi King: Zack No Boken Hen)
交通機動隊SUPER PATROL,こうつうきどうたいすーぱーぱとろーる,SUPER PATROL
交通事故鑑定人 環倫一郎,こうつうじこかんていにんたまきりんいちろう,Rin-ichirou Tamaki
皇帝の花嫁,こうていのはなよめ,Emperor's Bride
鋼鉄奇士シュヴァリオン,こうてつきししゅばりおん,Koutetsu kishi Shuvarion
鋼鉄ジーグ(テレビマガジン連載・安田達矢版),こうてつじーぐ てれびまがじんれんさい やすだたつやばん,Koutetuzeag
鋼鉄ジーグ 秘龍伝,こうてつじーぐ ひりゅうでん,Steel Jeeg Hiryuuden
鋼鉄ジーグ(冒険王連載版),こうてつじーぐ ぼうけんおうれんさいばん,"Steel Jeeg Ver,Bouken-oh"
甲鉄城のカバネリ,こうてつじょうのかばねり,KABANERI OF THE IRON FORTRESS
鋼鉄の狩人,こうてつのかりうど,Koutetsu no kariudo
鋼鉄の少女たち,こうてつのしょうじょたち,Koutetsu no shoujotachi
鋼鉄の華っ柱,こうてつのはなっぱしら,Koutetsu no Hanappashira
鋼鉄の戦乙女 太平洋戦争傑作戦記短編集,こうてつのわるきゅーれ,Iron Valkyrie - The Anthology of the Pacific War
鴻池剛と猫のぽんた ニャアアアン!,こうのいけつよしとねこのぽんた にゃあああん,Tsuyoshi Kounoike &amp;His Cat Nemedo Ponta Nyaaaan!
コウノドリ,Kounodori,
硬派!埼玉レグルス,こうはさいたまれぐるす,Kouha!SaitamaRegurus
江 姫たちの戦国,ごう ひめたちのせんごく,Gou Himetachi no Sengoku
GO!ヒロミGO!,ごうひろみごう,GO Hiromi GO
幸腹グラフィティ,こうふくぐらふぃてぃ,Happy Cooking Graffiti (Koufuku Graffiti)
神戸在住,こうべざいじゅう,From KOBE(Koube zaijuu)
合法都市,ごうほうとし,Gouhou toshi
合法ドラッグ(ドラッグ&ドロップ),ごうほうどらっぐ どらっぐあんどどろっぷ,Legal drag (Drug&amp;Drop)
