title,title_furigana,title_en
宇宙刑事ギャバン-黒き英雄-,うちゅうけいじぎゃばん くろきえいゆう,Space Sheriff Gavan -Black hero-
宇宙刑事ギャバン(のなかみのる版),うちゅうけいじぎゃばん のなかみのるばん,SPACE SHERIFF GAVAN NONAKA MINORU VERSION
宇宙刑事ギャバン(渡辺みちお版),うちゅうけいじぎゃばん わたなべみちおばん,SPACE SHERIFF GAVAN
宇宙刑事シャイダー(のなかみのる版),うちゅうけいじしゃいだー のなかみのるばん,Space Sheriff Shaider Nonaka Minoru Version
宇宙刑事シャイダー(渡辺みちお版),うちゅうけいじしゃいだー わたなべみちおばん,SPACE SHERIFF SHAIDER
宇宙刑事シャリバン,うちゅうけいじしゃりばん,SPACE SHERIFF SHARIVAN
うちゅうジカ,Uchuu Jika,
宇宙X兵衛,うちゅうじゅうべえ,Space X-bei
宇宙少年ソラン,うちゅうしょうねんそらん,Uchuu shounen Soran
うちゅう人田中太郎,うちゅうじんたなかたろう,Utyuzin Tanakataro
宇宙人のしわざです!,うちゅうじんのしわざです,Uchuujin no shiwaza desu
宇宙戦艦ティラミス,うちゅうせんかん てぃらみす,SPACE BATTLESHIP TIRAMISU
宇宙戦艦ヤマト2199,うちゅうせんかんやまと2199,Space Battleship Yamato 2199
宇宙戦艦ヤマト2199 緋眼のエース,うちゅうせんかんやまと2199 ひがんのえーす,Space Battleship YAMATO 2199 Higan no ace
宇宙戦艦ヤマト 新たなる旅立ち,うちゅうせんかんやまとあらたなるたびたち,Space Battleship Yamato: The New Voyage
宇宙戦艦ヤマト 永遠のジュラ編,うちゅうせんかんやまとえいえんのじゅらへん,Space Battleship Yamato Eternal of Jura
宇宙戦艦ヤマト完結編,うちゅうせんかんやまとかんけつへん,FINAL YAMATO
宇宙戦艦ヤマト 遙かなる星イスカンダルコミックアンソロジー,うちゅうせんかんやまとはるかなるほしいすかんだるこみっくあんそろじー,Space Battleship Yamato Harukanaru Star Iskandar Comicanthrogy
宇宙戦艦ヤマト ( ひおあきら版 ),うちゅうせんかんやまとひおあきら,Space Battleship Yamato (Akira Hio)
宇宙戦艦ヤマト(聖悠紀版),うちゅうせんかんやまとひじりゆうきばん,Space Battle Ship Yamato (Yuki Hijiri Version)
宇宙戦艦ヤマト ( 松本零士版 ),うちゅうせんかんやまとまつもとれいじ,Space Battleship Yamato (Reiji Matsumoto)
宇宙船レッドシャーク,うちゅうせんれっどしゃーく,SPACESHIP REDSHARK
宇宙大帝ギンガサンダーの冒険,うちゅうたいていぎんがさんだあのぼうけん,Uchuutaiteiginngasandaanobouken
宇宙賃貸サルガッ荘,うちゅうちんたいさるがっそう,Uchuu Chintai Sarugassou
宇宙鉄人キョーダイン(成井紀郎版),うちゅうてつじんきょーだいん,Uchiuu Tetujin Kyodain
宇宙鉄人キョーダイン(石ノ森章太郎版),うちゅうてつじんきょーだいん いしのもりしょうたろうばん,Uchiuu Tetujin Kyodain (Ishinomori Shoutarou)
宇宙鉄人キョーダイン(土山よしき版),うちゅうてつじんきょーだいん つちやまよしきばん,Uchiuu Tetujin Kyodain (Tsuchiyama Yoshiki)
宇宙の11仮面ライダー銀河大戦,うちゅうの11かめんらいだーぎんがたいせん,Uchuu no 11 Masked Rider Ginnga Taisen
うちゅうの王,うちゅうのおう,Uchuu no ou
宇宙のガズゥ,うちゅうのがずぅ,Uchu no gazou
宇宙の騎士テッカマンブレードII,うちゅうのきしてっかまんぶれーど2,Uchuu no Kishi Tekkaman Blade II
宇宙の騎士テッカマンブレード(鈴木典孝版),うちゅうのきしてっかまんぶれーど すずきのりたかばん,Space Knight Tekkaman Blade Suzuki Noritaka ver
宇宙ファラオ☆パトラちゃん,うちゅうふぁらおぱとらちゃん,Space Pharaoh PATORA
有頂天家族,うちょうてんかぞく,Uchoten kazoku
有頂天ポリス,うちょうてんぽりす,Uchouten Police
美しい犬,うつくしいいぬ,Utsukushii inu
UZSHI-ウツシ-,うつし,Utsushi
現世の綺想曲(うつしよのカプリチオ),うつしよのかぷりちお,Utsushiyo no Capriccio
売ったれダイキチ!,うったれだいきち,UttareDaikichi
うっちゃれ五所瓦,うっちゃれごしょがわら,Ucchare Goshogawara
ウッディケーン,WOODYKEN,
ウッド・ノート,Wood note,
うつヌケ うつトンネルを抜けた人たち,うつぬけ うつとんねるをぬけたひとたち,Utunuke ututonneru o nuketahitotachi
宇津野先生はメランコリック,うつのせんせいはめらんこりっく,Utsuno sesei wa melancholic
ウッハ!ハーレム学生寮,うっは はーれむがくせいりょう,Uhha! Harem Gakusei Ryou
ウツボラ,Utubora,
伝染るんです。,うつるんです,Utsurundesu
虚ろう君と,うつろうきみと,Utsurou kimi to
雨天決行,うてんけっこう,Uten kekkou
うどん団兵衛,うどんだんべえ,UDONDANBEE
うどんの国の金色毛鞠,うどんのくにのきんいろけまり,Udon no Kuni no Kiniro kemari
うなぎ鬼,うなぎおに,Unagi Oni
うにうにうにうに,Uniuniuniuni,
ウノケンの爆発ウギャー!!,うのけんのばくはつうぎゃー,Unoken no bakuhatu ugya-!!
うのはな3姉妹,うのはなさんしまい,Unohana sanshimai
ウヒョッ! 東京都北区赤羽,うひょっとうきょうときたくあかばね,Uhyo! Tokyoto Kitaku Akabane
姑獲鳥の夏,うぶめのなつ,Ubume no natsu
ウホウホドンキーくん,Uho Uho Donkey kun,
うぽって!!,Upotte,
馬屋古女王,うまやこじょうおう,Umayakojyoo
生まれる価値のなかった自分がアンナのためにできるいくつかのこと,うまれるかちのなかったじぶんがあんなのためにできるいくつかのこと,Umareru Kachi no Nakatta Jibun ga ANNA no Tame ni Dekiru Ikutsuka no koto
WOMAN,うーまん,WOMAN
海咲ライラック,うみさきらいらっく,Umisaki Lilac
海猿,うみざる,UMIZARU
うみねこのなく頃に,うみねこのなくころに,Umineko no Naku Koro ni
うみねこのなく頃に EpisodeX ROKKENJIMA of Higurashi crying,うみねこのなくころに えぴそーどえっくす ろっけんじま おぶ ひぐらし くらいんぐ,Umineko no naku koro ni EpisodeX ROKKENJIMA of Higurashi crying
うみねこのなく頃に散,うみねこのなくころにさん,Umineko no naku koro ni san
海の王子,うみのおうじ,Prince of the Sea
海の大陸NOA(シリーズ),うみのたいりくのあ,Umi no tairiku NOA
海の民 宗像,うみのたみ むなかた,Umi no tami Munakata
海のトリトン,うみのとりとん,Triton of the Sea
海の御先,うみのみさき,UMINO MISAKI
海の闇、月の影,うみのやみつきのかげ,Umi no yami tsuki no kage
海街diary,うみまちだいありー,Umimachi Diary
海をわたる風 〜共生園物語〜,うみをわたるかぜ,Winds over the Sea
WOMBS,うーむず,WOMBS
ウムヴェルト 五十嵐大介作品集,うむべると いがらしだいすけさくひんしゅう,Umwelt Daisuke Igarashi anthology
梅しぐれ,うめしぐれ,Umeshigure
ウメ星デンカ,うめぼしでんか,Umeboshi Denka
うめぼしの謎,うめぼしのなぞ,Umeboshi no nazo
敬え!!留年センパイ,うやまえりゅうねんせんぱい,Uyamae Ryuunen Senpai
裏切りは僕の名前を知っている,うらぎりはぼくのなまえをしっている,Uragiri wa Boku no Namae o Shitteiru
裏剣道ZERO,うらけんどうぜろ,Ura-Kendo ZERO
うらさい,Urasai,
う(ラズウェル細木),U (Roswell Hosoki),
裏宗家四代目服部半蔵 花録,うらそうけよんだいめはっとりはんぞう かろく,Ura Souke Yondaime Hanzou Hattori Karoku
うらたろう,Urataro,
占い学園スターダイス,うらないがくえんすたーだいす,Uranai Gakue Star Dice
裏庭には…!,うらにわには,Uraniwa niwa
うらバン! 〜浦和泉高等学校吹奏楽部〜,うらばん うらいずみこうとうがっこうすいそうがくぶ,Uraban! - Uraizumi High School Wind Band Club -
裏ピーチガール,うらぴーちがーる,Ura Peach Girl
恨まれ屋,うらまれや,Uramareya
うらみちお兄さん,うらみちおにいさん,Uramichi Oniisan
怨み屋本舗,うらみやほんぽ,Uramiya honpo
怨み屋本舗 EVIL HEART,うらみやほんぽ いーびるはーと,Uramiya Honpo EVIL HEART
怨み屋本舗 巣来間風介,うらみやほんぽ すくるまふうすけ,Uramiya honpo Sukuruma Fuusuke
怨み屋本舗 REBOOT,うらみやほんぽ りぶーと,Uramiya honpo REBOOT
怨み屋本舗 REVENGE,うらみやほんぽ りべんじ,Uramiya honpo REVENGE
怨み屋本舗 WORST,うらみやほんぽ わーすと,Uramiya honpo WORST
うらめしや,Urameshiya,
浦安鉄筋家族,うらやすてっきんかぞく,Super Radical Gag Family ( Urayasu Tekkin Kazoku )
うらら迷路帖,うららめいろちょう,Urara meirochou
